,분류,충전소,주소,이용가능시간,타입,충전기용량,lon,lat,요금
956,충전소,제주힐,제주특별자치도 제주시 애월읍 하소로 507 (장전리),24시간 이용가능,AC완속,정보없음,126.3885792,33.4475928,290원
957,충전소,조수일리마을회,"제주특별자치도 제주시 한경면 홍수암로 565 (조수리, 조수리복지회관)",24시간 이용가능,AC완속,정보없음,126.2286613,33.3372366,290원
958,충전소,조천교회,"제주특별자치도 제주시 조천읍 조와로 10 (조천리, 조천교회)",24시간 이용가능,AC완속,정보없음,126.6353657,33.534669,290원
959,충전소,주식회사 삼광개발,"제주특별자치도 제주시 탑동로 47 (삼도이동, 제주오리엔탈호텔)",정보없음,AC완속,정보없음,126.5199138,33.5172617,290원
960,충전소,주식회사 어라운드폴리,제주특별자치도 서귀포시 성산읍 서성일로 433 (난산리),24시간 이용가능,AC완속,정보없음,126.879176,33.3996032,290원
961,충전소,주식회사 프라미스,제주특별자치도 제주시 논세길 51 (내도동),24시간 이용가능,AC완속,정보없음,126.440658,33.4884026,290원
962,충전소,주식회사보민,제주특별자치도 제주시 도두봉2길 2 (도두일동),24시간 이용가능,AC완속,정보없음,126.4744285,33.5066951,290원
963,충전소,주식회사선샤인,"제주특별자치도 서귀포시 남성중로 135 (서홍동, 파크선샤인제주)",24시간 이용가능,AC완속,정보없음,126.553327,33.2434345,290원
964,충전소,주식회사아름다운리조트,제주특별자치도 서귀포시 성산읍 해맞이해안로 2644 (시흥리),24시간 이용가능,AC완속,정보없음,126.9066541,33.4710834,290원
965,충전소,주식회사제주인,"제주특별자치도 제주시 신산마을길 20 (내도동, 제주인관광호텔)",24시간 이용가능,AC완속,정보없음,126.4575947,33.4792075,290원
966,충전소,주왕산업개발주식회사,제주특별자치도 서귀포시 성산읍 한도로 269-37 (성산리),24시간 이용가능,AC완속,정보없음,126.9337109,33.4660076,290원
967,충전소,중문스테이,제주특별자치도 서귀포시 중문관광로 288 (대포동),24시간 이용가능,AC완속,정보없음,126.4499827,33.2611448,290원
968,충전소,중문제일행복한홈스쿨아동센터,"제주특별자치도 서귀포시 1100로49번길 11 (중문동, 중문제일교회)",24시간 이용가능,AC완속,정보없음,126.4333083,33.254145,290원
969,충전소,지에스 수산삼거리점,제주특별자치도 서귀포시 성산읍 서성일로 1029 (수산리),24시간 이용가능,AC완속,정보없음,126.8822331,33.4404718,290원
970,충전소,천주교제주교구연동성당,"제주특별자치도 제주시 1100로 3157 (노형동, 연동천주교회)",24시간 이용가능,AC완속,정보없음,126.4838067,33.4683435,290원
971,충전소,천주교조천성당,"제주특별자치도 제주시 조천읍 조천2길 19 (조천리, 천주교조천성당)",24시간 이용가능,AC완속,정보없음,126.6317161,33.5329836,290원
972,충전소,청수지역아동센터,제주특별자치도 제주시 한경면 중산간서로 3481-6 (청수리),24시간 이용가능,AC완속,정보없음,126.2439282,33.3207857,290원
973,충전소,청지목,제주특별자치도 제주시 조천읍 교래4길 20 (교래리),24시간 이용가능,AC완속,정보없음,126.6725711,33.4252649,290원
974,충전소,캠퍼트리호텔앤리조트,제주특별자치도 제주시 해안마을서4길 1005018동 주차장,24시간 이용가능,AC완속,정보없음,126.4503561,33.4536956,290원
975,충전소,탐라신들의고향,제주특별자치도 제주시 조천읍 선교로 474,24시간 이용가능,AC완속,정보없음,126.7088403,33.4628154,290원
976,충전소,태윤탁구클럽,제주특별자치도 제주시 황사평6길 9 (화북이동),24시간 이용가능,AC완속,정보없음,126.5556825,33.496928,290원
977,충전소,토비스콘도,"제주특별자치도 제주시 애월읍 애월로1길 8 (애월리, 제주토비스콘도)",24시간 이용가능,AC완속,정보없음,126.3121364,33.4630423,290원
978,충전소,패밀리펜션,제주특별자치도 서귀포시 표선면 번영로 3340 (하천리),24시간 이용가능,AC완속,정보없음,126.8168758,33.3552649,290원
979,충전소,펠리체리조트,제주특별자치도 서귀포시 태평로 111 (호근동),24시간 이용가능,AC완속,정보없음,126.5422824,33.2514988,290원
980,충전소,프라임산후조리원,제주특별자치도 제주시 오남로 82 (오라이동),24시간 이용가능,AC완속,정보없음,126.5169161,33.4944914,290원
981,충전소,하도리새마을회,제주특별자치도 제주시 구좌읍 문주란로 1 (하도리),평일 09시~18시,AC완속,정보없음,126.8824691,33.5186102,290원
982,충전소,하예일마을회,제주특별자치도 서귀포시 하예로 1-3 (하예동),평일 09시~18시,AC완속,정보없음,126.3861414,33.2434657,290원
983,충전소,한라병원,"제주특별자치도 제주시 도령로 65지상2층,3층,4,층,5층 주차장",24시간 이용가능,AC완속,정보없음,126.4851928,33.4898195,290원
984,충전소,한림이리새마을회,"제주특별자치도 제주시 한림읍 한림남길 6 (한림리, 한림2리복지회관)",평일 09시~18시,AC완속,정보없음,126.2668639,33.4143806,290원
985,충전소,한림정낭장례식장,"제주특별자치도 제주시 한림읍 명랑로 76 (한림리, 한림탐라장례식장)",24시간 이용가능,AC완속,정보없음,126.272169,33.4126864,290원
986,충전소,한림코아루아파트입주자대표회의,"제주특별자치도 제주시 한림읍 동명북2길 15 (동명리, 제주한림코아루)",24시간 이용가능,AC완속,정보없음,126.2643894,33.4075177,290원
987,충전소,한빛분향소,제주특별자치도 서귀포시 장수로 36 (동홍동),24시간 이용가능,AC완속,정보없음,126.5643658,33.2565081,290원
988,충전소,한사랑지역아동센터,제주특별자치도 제주시 한림읍 명랑남동길 25 (한림리),24시간 이용가능,AC완속,정보없음,126.273935,33.41674,290원
989,충전소,한수리새마을회,"제주특별자치도 제주시 한림읍 한림로 739 (한수리, 한수리사무소)",평일 09시~18시,AC완속,정보없음,126.2637948,33.4208672,290원
990,충전소,함덕태영주택,"제주특별자치도 제주시 조천읍 함덕남12길 19-3 (함덕리, 태영주택)",24시간 이용가능,AC완속,정보없음,126.6744992,33.5332549,290원
991,충전소,해바라기지역아동센터,"제주특별자치도 제주시 구좌읍 평대13길 46 (평대리, 구좌제일교회)",24시간 이용가능,AC완속,정보없음,126.8542789,33.5264879,290원
992,충전소,해호텔,"제주특별자치도 제주시 서해안로 526 (용담삼동, 해호텔)",24시간 이용가능,AC완속,정보없음,126.495252,33.5197387,290원
993,충전소,행원리새마을회,제주특별자치도 제주시 구좌읍 행원로7길 18-21,24시간 이용가능,AC완속,정보없음,126.8081898,33.5546851,290원
994,충전소,헤리티지,제주특별자치도 제주시 애월읍 하광로 530 (광령리),24시간 이용가능,AC완속,정보없음,126.4227085,33.4621944,290원
995,충전소,현광협오크라,제주특별자치도 제주시 신광로4길 38 (연동),24시간 이용가능,AC완속,정보없음,126.4861229,33.4891105,290원
996,충전소,호텔빠레브주식회사,"제주특별자치도 서귀포시 김정문화로 15 (강정동, 호텔빠레브)",24시간 이용가능,AC완속,정보없음,126.5066913,33.2523353,290원
997,충전소,호텔샬롬,"제주특별자치도 제주시 동광로 34 (이도이동, 호텔샬롬)",24시간 이용가능,AC완속,정보없음,126.5497344,33.4985778,290원
998,충전소,휴마루 호스텔 카페,"제주특별자치도 서귀포시 중산간동로8183번길 16 (서홍동, 휴마루호스텔)",24시간 이용가능,AC완속,정보없음,126.5427422,33.2612932,290원
999,충전소,흰수염고래리조트,제주특별자치도 제주시 애월읍 일주서로 6818 (구엄리),24시간 이용가능,AC완속,정보없음,126.3819332,33.4797356,290원
1000,충전소,제주 새빌 E-pit,제주특별자치도 제주시 애월읍 평화로 1513새빌카페 출입 방면 주차장(봉성리 4553-5),24시간 이용가능,DC콤보,260kW,126.3631334,33.3643469,290원
1001,충전소,제주 서귀포지점,제주특별자치도 서귀포시 일주동로 8914(호근동 605-1),24시간 이용가능,DC콤보,350kW,126.538235,33.2531625,290원
1002,충전소,제주 연북로지점,제주특별자치도 제주시 연북로 454(도남동 270-8),24시간 이용가능,DC콤보,350kW,126.5300813,33.4806944,290원
1003,충전소,(구)중문보건지소,제주특별자치도 서귀포시 천제연로 147(중문동),24시간 이용가능,AC완속,정보없음,126.4208709,33.2535153,290원
1004,충전소,KCC스위첸 동측 공영주차장,제주특별자치도 제주시 아라1동 6093-4,24시간 이용가능,DC차데모+AC3상+DC콤보,50kW,126.5626925,33.4261379,290원
1005,충전소,가파도 마을회관,제주특별자치도 서귀포시 대정읍 가파로 73,24시간 이용가능,AC완속,정보없음,126.2736156,33.1664333,290원
1006,충전소,감사위원회,제주특별자치도 서귀포시 신중로 37(제주특별자치도 감사위원회),24시간 이용가능,DC차데모+AC3상+DC콤보,정보없음,126.5106064,33.2554412,290원
1007,충전소,건입동주민센터,제주특별자치도 제주시 만덕로 18(건입동),24시간 이용가능,AC완속,정보없음,126.5315988,33.5150116,290원
1008,충전소,걸매축구장,제주특별자치도 서귀포시 서홍로4-26(서홍동 477-4),24시간 이용가능,DC차데모+AC3상+DC콤보,정보없음,126.5545758,33.2493324,290원
1009,충전소,고산동산공영주차장,제주특별자치도 제주시 이도이동 1012-10,24시간 이용가능,DC차데모+AC3상+DC콤보,50kW,126.5314717,33.4956526,290원
1010,충전소,고성2리경로당,제주특별자치도 제주시 애월읍 고성남1길 1,24시간 이용가능,DC차데모+AC3상+DC콤보,정보없음,126.4287403,33.4369107,290원
1011,충전소,고용복지플러스센터,제주특별자치도 제주시 중앙로 165(이도일동 1292-3),24시간 이용가능,DC차데모+AC3상+DC콤보,정보없음,126.5271265,33.5044201,290원
1012,충전소,고용센터(상록회관),제주특별자치도 제주시 중앙로 165(이도일동),24시간 이용가능,AC완속,정보없음,126.5285942,33.5030704,290원
1013,충전소,관음사,제주특별자치도 제주시 아라일동 387-1,24시간 이용가능,DC차데모+AC3상+DC콤보,50kW,126.5580918,33.4262498,290원
1014,충전소,광치기해변공영주차장,제주특별자치도 서귀포시 성산읍 고성리 263,24시간 이용가능,DC차데모+AC3상+DC콤보,정보없음,126.9255809,33.4553162,290원
1015,충전소,구억리마을회관,제주특별자치도 서귀포시 대정읍 구억리 993-1,24시간 이용가능,DC차데모+AC3상+DC콤보,50kW,126.2802209,33.274311,290원
1016,충전소,구좌농공단지(제주이야기),제주특별자치도 제주시 구좌읍 행원로13길 67,24시간 이용가능,DC차데모+AC3상+DC콤보,정보없음,126.8169917,33.5531214,290원
1017,충전소,구좌읍주민센터,제주특별자치도 제주시 일주동로 3116,24시간 이용가능,DC차데모+AC3상+DC콤보,정보없음,126.8206181,33.5314441,290원
1018,충전소,국토교통인재개발원 인근 공영주차장,제주특별자치도 서귀포시 서호동 1603,24시간 이용가능,DC차데모+AC3상+DC콤보,50kW,126.5169922,33.2784399,290원
1019,충전소,귀덕1리사무소,제주특별자치도 제주시 한림읍 귀덕리 735-18,24시간 이용가능,DC차데모+AC3상+DC콤보,50kW,126.29897,33.4369422,290원
1020,충전소,그루터기,제주특별자치도 제주시 원당북로 65,24시간 이용가능,DC차데모+AC3상+DC콤보,정보없음,126.5983061,33.5322916,290원
1021,충전소,근로자종합복지관 주차장,제주특별자치도 제주시 수목원길 9,24시간 이용가능,DC차데모+AC3상+DC콤보,정보없음,126.4894917,33.4697937,290원
1022,충전소,금악건강증진센터,제주특별자치도 제주시 한림읍 한창로 1295-1(금악리 1906),24시간 이용가능,DC차데모+AC3상+DC콤보,정보없음,126.2968797,33.3568954,290원
1023,충전소,금악리새마을회,제주특별자치도 제주시 한림읍 금악로1길 15,24시간 이용가능,DC차데모+AC3상+DC콤보,정보없음,126.2949322,33.3598555,290원
1024,충전소,남원생활체육관,제주특별자치도 서귀포시 남원읍 태위로 551-27(남원리 2337-1),24시간 이용가능,DC차데모+AC3상+DC콤보,정보없음,126.7044594,33.2779482,290원
1025,충전소,남원읍사무소,제주특별자치도 서귀포시 남원읍 태위로 695남원읍사무소(남원리 205-1),24시간 이용가능,DC차데모+AC3상+DC콤보,정보없음,126.7205951,33.2797843,290원
1026,충전소,납읍리보건소,제주특별자치도 제주시 애월읍 납읍로2길 2,24시간 이용가능,DC차데모+AC3상+DC콤보,정보없음,126.3303117,33.4387945,290원
1027,충전소,노형 부영아파트 1단지,제주특별자치도 제주시 원노형로 93(104동옆주차장/상가건물북측)(노형동 732),미개방,DC차데모+AC3상+DC콤보,정보없음,126.4853946,33.4800824,290원
1028,충전소,노형119센터,제주특별자치도 제주시 광평동로 2(노형동),24시간 이용가능,AC완속,정보없음,126.4723194,33.4810713,290원
1029,충전소,노형2지구 공영주차장,제주특별자치도 제주시 노형동 3800-6,24시간 이용가능,DC차데모+AC3상+DC콤보,50kW,126.4772312,33.483098,290원
1030,충전소,노형e-편한세상,제주특별자치도 제주시 수덕로 78(101동-103동 사이),24시간 이용가능,DC차데모+AC3상+DC콤보,정보없음,126.4693754,33.484763,290원
